feature_value,class
-0.43474928085717723,1
-7.052851628547717,3
-0.009298147534966243,1
0.22488620248238433,2
6.265886315340049,2
2.7396570742014505,2
0.45567347382657575,1
-1.48771957298331,3
-9.315606173147277,3
-0.607446435715602,1
1.6179308219007948,2
1.2701815879570433,2
6.327925056814822,2
-0.8088564240121319,1
0.016583202564834476,2
-3.9603373070430212,3
7.446265699828287,2
0.398960716465368,1
-1.5885295513257665,1
4.202267958201987,2
-0.3013314565642101,1
-5.542479122907203,3
-5.652508060789444,3
-1.6858257049235605,1
0.5508870081833631,1
5.499110623480858,2
-9.145399210647286,3
-0.7194752671924491,1
1.1831436623171503,1
0.9136234426254104,2
3.3424117884370936,2
-0.012478270010539397,1
0.12104042695884987,3
-3.270545714402929,3
5.323126560854966,2
-1.7759626258393573,3
-1.0865190137387162,1
2.3445270944123617,3
2.934809416938126,2
0.03980546396723345,1
-7.566321643352301,3
-6.248018072315391,3
-3.281538358869387,3
1.516015889892318,2
2.3593389739047343,2
4.988750335089135,2
3.8979250974150546,2
5.103664747380714,2
0.7813509521773669,1
0.9204516086171443,1
5.653739176831591,2
4.535440348245961,2
1.534435916917051,2
-2.0524324676946186,3
-0.5624883448136995,3
-1.9854647422096994,3
-0.5419462153576797,1
6.157372630896186,2
2.7571075325809273,2
0.5629775087055701,1
-7.353537764697197,3
-2.7262733732337994,3
-4.514294327949669,3
3.553750924162475,2
-5.877609661027621,3
5.831361093479838,2
-0.12344481968855771,1
4.263238162948131,2
2.0970793150159963,2
-1.3243479305240071,3
-5.165578689411322,3
-0.8788836109692055,1
0.195397041432253,3
6.498285396040582,2
-0.980112956113457,3
-8.606149280505335,3
-4.259526266106429,3
3.392497156512823,2
-0.8716736909192426,1
-7.573094926858525,3
1.7558707268968623,2
4.308213702055477,2
1.2546302975559418,2
-4.827733601979384,3
0.37271666614204535,1
4.637915213903286,2
0.7756402080082302,1
4.695485714445162,2
0.29899998916724313,1
3.5979234675170138,2
2.1295412299593464,2
2.4636648288461895,2
-5.3539792464295966,3
2.4278271762953962,2
3.9168317313783563,2
-1.882458967739412,3
-0.20823934601598637,1
0.7483048722184071,1
2.666634595411442,3
0.6008549021958324,1
-0.2902894507382524,1
-0.27749584953032125,3
-2.473155835672801,3
-0.5634720126231572,1
-0.23931132865646232,3
-4.12365699274616,3
-0.07049023086874188,1
1.6695090050341748,1
0.33522662439745865,2
-6.1707354226518385,3
1.649990468153241,1
-0.7397327560436131,3
1.548933357392572,2
-7.204031640091002,3
0.1616698888699305,1
0.2445700907672714,1
-8.798398230410722,3
-1.78676306335195,3
-1.3146164849562267,1
-0.6943757995730141,1
-1.7687383418619724,1
-1.129696011901562,3
0.28027846911484655,3
2.330474668064456,3
0.5252497366120299,1
-4.111087200231188,3
0.203823240265812,2
-3.4992391215958363,3
1.3348674472811908,2
-0.591526791486683,1
1.9220086653229214,2
-1.6545804676381803,3
-2.329136794885815,1
0.012576171692787241,3
-4.661176718561742,3
4.380503459501275,2
-5.75222413391613,3
-3.0777207467851553,3
-0.11206043410011501,3
-1.2373153487614612,1
0.6845265578706488,2
-0.6016301893046481,2
-1.3965177524298322,1
7.637335311959539,2
-1.735231077439666,3
3.617766607360335,2
-3.2343479818549032,3
0.7977551184743579,1
-0.7448363277603349,1
2.2126231941260945,2
-0.8395523556246918,3
-3.4287663525127012,3
-7.878974269947299,3
-0.4007192035471401,1
-2.6326002093968595,1
-0.9503280119678115,2
4.712770185380863,2
5.356502271444057,3
4.342094000245915,2
-0.020990225185917057,1
-0.19605495415946395,1
-0.23177787595356444,1
-1.4361110996721607,2
5.943670111782644,2
3.4430552862750563,3
1.4323295075144817,2
-3.31052562630474,3
0.4053699917643911,1
3.0950181448530443,2
6.060184686555669,3
-0.985444247925351,1
0.5411519836342241,1
-0.9662297237496249,1
-0.9589804550627794,3
-0.21506690926199967,2
1.0753158154207365,2
1.1946365592648647,3
-2.464644425416692,3
6.253471793253745,2
-3.5229707142326334,3
-1.9518594877527518,1
-0.6818859383912171,1
-6.396208091585644,3
3.62136269351811,2
0.2781997044893835,1
-1.313000511240622,1
-0.3967986770186677,1
2.9518666235929274,2
0.4203919865499177,3
-11.242788377488397,3
-0.8210417817613658,1
-2.6344660717485375,3
1.5279076801124811,2
2.753682321880266,2
4.2115280658644805,2
-11.354435241425154,3
-1.0195014153200255,1
0.7816160011500634,1
-2.55764948511246,3
-0.1417890856127619,1
0.8021686865348346,1
1.1176631649404198,2
-4.682414012587345,3
1.181136896761268,1
2.5352096106950697,3
-1.7986134938186367,3
4.55526933792469,2
2.0618053740984816,1
0.4457257119965061,3
4.086685847634328,2
-5.662464711936986,3
4.694746209914577,2
-1.620428772299344,3
5.0262869748210495,2
-1.776324169269625,1
-0.4229169360531154,1
-2.314774894632922,1
1.815782097013295,1
4.152357816338491,2
1.3237937528400032,1
-2.7758295313134456,3
2.891530568493625,3
0.3245612327171723,2
3.5592747501477424,2
-0.7331970101553772,1
-7.067564645231635,3
-4.270773100909798,3
-0.9520663729142078,1
6.6041151480218385,2
0.5265454108275895,1
4.214535819589447,2
-9.645889773023049,3
0.10259669747341915,3
-0.0385114171725146,1
3.021879479929078,2
-0.3843119067034877,1
-0.6296641691258307,3
-0.5597403061877403,1
-3.7336327440294808,3
3.8215954609107063,2
-1.0873154458998284,1
-2.8450689267989,3
0.1861857382545361,1
1.6958346464074554,1
-0.8365096253327975,3
-0.6902693625103663,1
-1.9178844290336743,3
3.8151233186823656,2
4.007733438224904,2
-4.148095055767963,3
0.7800093831799297,2
1.0530340346068114,2
0.23853192835527712,1
0.02674282760347201,1
4.605863312059568,2
2.0047350036676574,2
4.847825890033487,2
-3.2171048270974536,3
0.8432861541951278,3
3.1957540615056077,2
-0.19323732856277304,1
1.27519937967386,3
-0.3679565439492558,3
2.3165620077542335,2
3.3809790161282147,2
-5.399227712820805,3
5.44365452650228,2
2.2317888432108086,2
0.16050306965875596,1
-0.05701201456080929,2
-0.13177096932655893,1
4.8746187496460145,2
5.414436816086055,2
1.6519744624916353,2
5.252932876724389,2
0.05552477261549882,3
-0.08782862832301941,2
-3.2311082573899426,3
-5.258187475992565,3
-2.3382149846711515,3
-5.329316050068842,3
-0.7288785523080739,2
0.08736848911827709,1
-1.0115214222651325,1
-0.9094959385728241,3
2.356713652013895,2
-1.6878216199906793,3
-1.4795910070133476,3
-2.4631495161532078,3
-1.8215465444208334,1
-7.702988899429409,3
0.6966805460592924,1
-0.9664721304785361,1
0.033722320230315884,1
-0.015209601761087562,1
-4.466217139537601,3
-1.0254185491133665,2
-6.975456053394671,3
-0.5658602646526187,3
1.5199825220300196,2
1.9754281843702943,2
6.035455001768213,2
-5.395165203606536,3
-0.8116895291789726,1
-0.1519305102781878,1
4.54695020054752,2
2.4944906646532163,2
-9.016629858823457,3
1.0592077811591272,1
0.09037384705515912,1
-3.7084334250355937,3
3.584439438870346,3
-0.6578783406370294,3
1.569600310403796,2
0.5851120296444394,3
3.060665072944356,2
-1.0452334479656722,1
-1.6682883145362488,1
4.64150480119743,2
0.6363128911153706,2
5.257079953943238,3
5.0422163396691015,2
0.536704478018291,1
-1.6797873369673522,1
-5.196667160746453,3
-1.820689917671467,1
-0.3973706550618452,2
1.9170684376144091,3
5.208411013573725,2
-1.4394347198996655,1
3.951461523405495,2
-4.656428207940536,3
1.9632884523980387,1
0.6934707968857367,1
-0.44206284688973635,1
0.3073190754990769,1
-0.7805526456479163,1
-0.8257708698222158,1
-3.6289724997977255,3
1.083701713590941,1
1.4496104666392526,2
1.9446406139928012,3
-0.5939153259360742,1
0.29676742645381904,1
-4.159448208100207,3
3.152649859398615,2
-0.17695056094728281,1
-5.392035611221237,3
-2.906610332902846,3
0.7882018737307126,2
1.9098490279713631,2
5.624197042258814,2
4.824975900151365,2
-5.379468999014308,3
-2.4800275091970727,3
-0.06400538348626812,1
0.3186354468544783,2
-3.3905365922853767,3
2.084770954609519,2
-0.1590311242545024,3
0.9498994109176716,1
3.329698760054244,3
2.3616346535838395,2
-6.22206908733623,3
-2.725982986144767,3
-4.853517033743533,3
-1.7510072259200757,1
-0.23443348185819776,1
-1.415299499797841,1
-0.7782758772540355,3
-2.7227646071201823,3
-5.584688339995455,3
-3.6345070694870674,3
0.3247119087476833,1
-0.35865857131966616,1
2.932811023933344,2
-0.2046265392826131,1
-1.1099653448809932,1
-0.517018672228386,3
0.8889381584761741,1
4.321820791688848,2
4.443485802650871,2
-1.0478804919635802,2
-0.10275457964864065,3
-1.338077542142189,1
1.534628738864208,2
-4.853499807619535,3
1.4851569812142023,3
-3.0077061507486635,3
-9.578874735385234,3
3.5389541037685905,2
-0.6874499878638562,1
-0.6082279339035711,1
0.1413006225409091,1
-0.7941751233611842,1
0.2975315126893051,1
-2.954651578145674,3
-2.3512390805084,1
4.002585377653509,2
3.4316807238842753,2
0.7587750574802317,2
-1.9991703139639105,1
3.7977553699780753,2
-9.156793422309182,3
3.1088854611221834,2
1.866889215563223,2
4.144219178067138,2
-2.2943471443629346,3
0.9905264484944208,1
1.4231555185759819,1
1.909216369851709,3
3.0939758297818636,2
4.469436061355479,2
-2.137022956841213,3
0.9188473731514153,1
-0.7923106586046271,1
-0.2726366453952276,1
0.6438365150212766,3
-4.773209141827498,3
-5.174520512108753,3
-2.275199615428524,3
0.5628210518902624,1
2.1534857973653163,1
2.1360621972874547,3
-1.1828003289934794,1
-4.677302595241741,3
3.646290194737684,2
-1.6470151223080782,3
4.833869175787443,2
-5.443925178974301,3
0.6999230479805512,1
1.1003122669348078,1
0.2084843307109729,1
-0.061347170942526306,1
-0.2358230317450376,3
0.3214879710386173,1
2.1449966864955954,2
1.0473977391666964,2
1.2655582730912693,1
-0.40028080319713,1
0.32918390658695573,1
-0.954792086152158,1
0.8197717740357672,1
-0.013639581377811526,1
1.1521893273908719,2
-2.8109910094542974,3
5.612857426151017,2
-1.856484427637209,3
2.1512194196584913,2
2.542635456147422,1
1.3299708484846722,1
0.34484830115920245,1
1.5538101508686186,2
1.9885617411038756,2
0.3705544416114278,1
3.5863538411479916,2
-3.818021082165679,1
-0.7322661267566457,1
3.2537261831463726,2
2.598140339557618,2
-2.716581304892616,1
2.980679857910822,3
4.506496999843614,2
2.0678524581579,2
-4.339475719775829,3
1.8415612464213744,1
-1.6523438850494945,3
1.0723301711315414,1
-4.61554276436675,3
-3.523979915694394,3
-2.05986172126906,3
3.187601936870103,2
3.3206530939846,2
-1.803130038317708,1
2.3494219830612435,2
-2.8247899536959986,1
2.5251481431743006,2
-0.08606421134027191,1
-2.0726252257217666,1
4.654389648377455,2
-5.4289525564611205,3
4.054342010974558,2
0.7972471982306356,1
0.47612840143617025,1
-0.08398152381342756,1
3.2167236792582616,2
-10.73431673847559,3
-1.1108585870882286,3
1.1374477008954735,1
2.6313271875658932,2
1.0060938064481562,1
3.174712357465474,2
0.1791331127672138,1
1.015249956991745,1
4.585635855911384,2
-3.445966828444459,3
-0.6446481285104619,2
5.089409817013578,2
1.5910904984070784,1
2.9194962959179414,3
-3.1383599814440335,3
-0.08494774162246826,1
-0.5445625242958045,3
-0.6515847119083258,1
2.49977691350825,2
1.115355763087585,2
-1.565564370305571,1
1.4474641025742927,2
2.4163231201103876,3
-2.89191128568899,3
-0.04671213646466865,1
3.881388202133231,2
-5.737744011328262,3
-2.5607718898935534,3
3.1427189643269178,2
0.8418696488964872,2
2.1193711831315443,2
-8.992777387008243,3
1.7086486084843548,2
-1.6406849664277363,1
0.6612706067878503,1
-1.0463127586749001,3
2.234259084888711,2
-0.2321565913796766,1
3.66285594273879,2
1.0391323662231744,1
1.6130040671117787,1
-0.3155272593630001,1
0.6304440119089795,1
-2.386382029668347,3
-3.1638785194789434,3
1.5561861328475608,2
-0.2056449781262862,1
6.966153724245086,2
-0.9138229442585283,1
0.5658661624041068,2
-9.188779175628223,3
0.3303286118110661,1
-7.54292424359376,3
-7.559138589197222,3
3.2288948332478244,2
0.22325629122582807,1
0.01879347528109543,3
-6.333149935219333,3
-3.1480620980806204,3
-4.37742682587306,3
0.26318670304310465,1
0.15106520790042058,1
-9.768205973182946,3
4.173609952587704,2
-0.7605711195249388,1
4.427366920672849,2
-0.9162351638605888,1
-2.16507728460724,3
-3.105129456175324,3
1.194600724913358,1
0.8010650564309615,1
0.8120528148940909,2
3.2136866231095316,2
3.661144806338175,3
2.8550261085315816,2
1.6847216754274335,1
-0.6957136829208279,3
0.1839524109920629,1
3.08699494701262,2
0.7852548720803225,1
3.2466705313280766,3
0.3601045345906053,2
-4.8466468593543,3
-6.835622493672799,3
0.28382327957740877,1
-8.209780197314126,3
2.1740026519050755,2
-0.4553047822677927,3
2.287020862803092,2
4.372825053713477,2
1.671028097084461,2
0.6746376588575917,1
0.17063608879768868,1
5.528991193781298,2
-4.641066316049004,3
0.17605215882442068,1
1.8240726298183592,1
3.856291164501627,2
3.309159553156097,2
-1.2287367965115115,1
-0.0055155641231431985,1
-2.8204460536797162,3
1.7099788146380075,2
5.95555672575955,2
3.4674011118691888,2
1.8841978302691667,1
-0.35672239933105565,1
0.040611524595576494,1
1.163919944790747,3
0.9689213665463681,1
-1.0151136906402523,3
-3.734460123313417,3
-0.1054493976989752,1
-2.122162391914853,3
-0.7962606914002398,1
0.4639625211314867,1
-0.0975349839253736,1
2.234877194879026,1
-0.2446085491985852,1
-0.13454080768824048,1
0.34889197730071037,1
1.550702050543775,2
0.6080557113585406,1
-5.9762591443920705,3
-0.2853007799948724,1
4.4216027378496445,3
2.6874174763039944,2
2.060190544081739,3
-0.8254968598194771,1
4.6074932944405305,2
4.777905367887467,2
4.707049047492006,2
-5.699984480295564,3
-1.4418830196245473,1
-2.9252588661068155,3
0.5399686194300775,1
-0.6081517748359797,1
-1.1552415890914576,1
0.40869326986322263,1
4.950296589713698,2
-1.3960653123255629,3
2.2750807649297453,2
1.5796321020901638,2
0.5437049828605507,2
0.4693178142944263,2
-1.2227982694395525,3
6.548572041666677,2
-0.9006583009489578,1
-3.4249796516698616,3
-6.936535858922698,3
-0.1466638684594619,3
-0.8901093139995113,1
-1.206248960882001,3
3.3663037217371676,2
3.399599055729533,2
0.08857537617518228,1
4.092879605970503,2
-2.6017050566349007,3
0.0503416741586704,1
0.7605759320954439,1
-5.997756157057732,3
0.380516003954142,3
-0.7992317674025828,1
4.610777008271746,2
-0.27488690055985543,1
4.817649050745041,2
0.2147607950588851,1
0.6312985328169649,3
-1.6605922264731752,3
1.4988005080354168,2
4.8154742765406775,2
-5.335279024376245,3
-2.1629448819629307,3
-0.6214242509313963,3
-4.730376440810292,3
0.6613343489474245,1
-0.5012293007175694,1
0.08474870614883034,2
2.971729245743353,2
-0.8799967633390786,1
-2.922115582141104,3
-0.8166997387173497,1
-5.716282969498042,3
1.3365005482763714,2
-1.568981999885957,1
0.44559855171443,1
-1.9913195981122598,1
3.355156827752438,2
0.00027569102551325823,1
0.43790078078211403,2
-1.0762008930031859,1
1.5243791750274862,1
-2.806795267253193,3
4.990424727064873,2
-3.6435793083217156,3
-5.950075895958479,3
-0.026792451545944708,1
-3.812738564185552,3
0.00372399269995624,1
-1.271567136219901,1
-1.0420353755675889,1
-7.352091547349423,3
3.621612007660065,2
-5.951751648625844,3
-1.80384561943075,3
7.248810791894641,2
3.3065250752073228,2
-1.3291760866864795,3
-7.902928096299743,3
4.011898560623493,2
0.8511144757595852,1
1.5210140146751456,3
3.904195515368652,2
-1.8053920978520286,3
4.516645156247861,2
0.6320105249274255,1
-2.4279951006895115,1
-0.8082213992003958,1
-4.717427499225645,3
-8.381779036269974,3
0.619478145783311,1
1.8702201965503948,1
-0.59272608753889,1
4.770256981614725,2
1.487141312587893,2
-3.439349281611825,3
-3.5086762831121145,3
-3.8698484290668906,3
-0.9949939285982222,1
4.02033426101699,2
0.8303307913603178,1
3.717771277657767,2
-2.131620732452623,1
-1.651691587022126,3
3.749862334912769,2
-2.1904516165269423,3
0.48410624730756024,1
-1.2549156993800903,3
-0.756298245145556,1
-3.8005774452550756,3
2.4334741676412275,2
3.3559116069466866,3
-0.8317239554547441,1
-5.650208500335516,3
-6.21409465248986,3
0.017040031182974147,3
-0.19421137091394947,3
0.05130409490372445,3
-0.8554772937598284,1
-6.900847906741487,3
0.959240839698688,1
3.3870747617686856,2
4.734133020173362,2
-4.720997485361313,3
-0.04744498002798428,1
3.389185849033265,2
-2.7145465574278336,3
-0.92257338000312,3
-3.323731620348115,3
-7.130513378730127,3
5.46801011446591,2
0.624874111697381,1
-0.39049445962417095,1
2.3967751449959676,2
4.512343528548322,2
0.9352950625622021,1
3.8911133874588995,2
2.8330171177744363,2
-1.9959530510579706,3
-4.282863722962426,3
2.155822712394829,2
4.205137114655617,2
1.905961036525249,1
0.5933811203592243,1
4.6139563366119685,2
4.876096339588175,2
-5.663103319235721,3
-3.978376739325496,3
2.3056428158340765,2
-7.512975407085113,3
2.0176178256183697,2
0.29538709370647886,2
3.261709863195507,2
-4.092092311494564,3
0.6994705289549805,3
-3.2379851313786405,3
-0.03677369873675403,1
-1.5133048316512105,1
3.905072462783905,2
-6.38132474974021,3
-4.327356119574023,3
2.5994461874838226,2
-0.18197577595203612,1
-0.7770838862046995,1
2.9821205519590026,2
-4.048098721286886,3
-0.09063106632672754,1
1.6579555696320156,2
3.9285379693425933,2
-0.1325621681931814,1
2.4197213737521777,2
-3.2883818478515017,3
0.11745134010260383,2
2.178520852762367,2
-3.2751054966507738,3
0.7505702981576978,2
-0.5700810978736162,1
3.7947090204384866,2
-1.7339215373941212,1
0.33157303210995703,2
0.1949287883406785,1
0.5943680913418031,1
5.093276390588773,2
4.847156112364016,2
-0.40291932019089977,1
3.4296069157139204,3
1.7357090999548743,1
0.46025510412016457,2
0.8086556928218649,1
2.17981637338195,1
0.8407092906627799,1
4.303273932527231,2
-4.889824569557039,3
2.852206221540999,2
-1.9116889649119722,3
-5.938529193713594,3
1.3480103101678769,1
-4.393514086086139,3
5.85392692988523,2
1.3169244623425307,1
-1.4428292628839066,1
1.1854446131491378,1
4.748649706269132,2
0.04517512469313777,1
1.04944154829175,1
2.729970526237564,2
-0.9249884188533208,2
-3.5813428124050377,3
-0.06499644283684841,1
-4.567611361361367,3
0.5048885736373525,2
2.237438419767938,1
0.2649219093859693,1
4.282883802962303,2
0.960603376489451,3
4.52758222747007,2
0.833703400887476,2
5.575118172008851,2
-4.004455318966343,3
-2.9270390259564887,3
5.435334092112408,2
1.0738568664690753,1
3.998732336686911,2
1.8860797082685616,1
-5.777651117032308,3
5.504157061830833,2
4.25848855654396,2
-0.38089935386896556,1
-1.506714168125643,1
0.9577530978262306,1
-1.9153304316010258,3
4.114252223084455,3
-3.6075761413751612,3
-3.093041688414264,3
0.0130592287183797,1
-0.621110480153876,3
-2.951861881230862,3
3.392556275651562,2
0.64448163769826,1
4.716060771067984,2
2.013806279160547,1
-5.028559846250254,3
7.289326869530702,2
-3.5523342535565394,3
5.009215377777766,2
1.0479589065149397,1
-4.38647458390545,3
-4.1651879250094,3
-0.5301937639682952,1
-1.9987223112873416,3
-0.5197999043995032,3
2.3281033289158497,2
-6.144662877481824,3
1.625093866307127,3
3.418622210151769,2
4.618035275457661,2
5.030303270987285,2
-0.37187328394992564,1
-3.4266347965546062,3
1.6932311150686405,2
-0.1422091142362191,1
-1.4273352318329697,3
-0.08560820352572751,2
1.6712636909332295,1
0.7644425085580396,1
-2.0485321058803283,3
0.283488235357693,1
-3.982984306434822,3
2.818871689576789,2
2.980702445869248,3
-1.647169606409727,1
0.18032231441649238,1
-1.3078665816066082,1
1.6767097858830935,1
-5.1478878593311554,3
-0.29621272044523694,3
1.0982510013592293,2
-0.41354248657918063,1
4.9839192196312005,2
6.792449283576202,2
-0.2626650873176602,1
5.728067828887254,2
-6.290339545424262,3
-0.36276791672870107,1
0.3296734857575674,1
-2.5403647795016084,3
0.47347587231363325,1
1.961573249758426,2
1.2680335817182473,1
-0.4027984316653943,1
-2.913315018710806,3
3.7244460716261276,2
-4.205339857067994,3
4.460739804003661,2
1.6163592973166212,3
-0.019693494752526717,1
0.26459826547259063,1
2.685096286140161,2
2.79027989587947,2
-2.0552318790547455,3
-1.9618917453138611,3
-4.750543039765918,3
1.1128411503197921,2
-0.9729176313684224,1
4.521842804074565,2
6.603389196153982,2
2.7237937146390236,2
0.6752834174796414,1
1.2303410420624408,3
-0.03221029652916316,1
-1.0441615124705714,1
0.2637902146677984,2
-3.8011905313972156,3
-1.9584229627441843,3
3.1707080110861874,2
3.6192095240559,2
-5.9605749889345745,3
3.6632978275222756,2
1.2374316853695668,2
3.1366063379601736,2
-1.8158706326229301,1
-0.22421348301897503,1
-1.8917563191117555,3
1.678937562587861,1
-3.8297088863814897,3
1.8916114921414455,2
-1.9797490449258466,3
-0.6741209292766471,1
5.198400172689226,2
-3.450053320632618,3
3.809195133033534,2
2.506956426451177,2
-3.6945748395040847,3
-1.9540168658369033,1
-1.0678273846868451,3
0.22303118188355742,1
-2.0016500794065752,3
2.1339749737661458,2
-3.424461599422635,3
-7.466775620557087e-05,3
0.1301659466347389,2
-0.944965396272026,1
0.05024135849451611,1
3.495962768340707,2
-1.409582810322851,1
2.639887855500633,1
1.026083523118506,1
3.800204834857936,2
6.746079856944491,2
1.4666415353319728,2
2.2077963219183174,2
3.609285254771308,2
1.4455538100469256,1
4.778639727618248,2
-0.7046305890650804,1
6.171347999939173,2
-1.2149449234294145,1
1.1522257346943037,1
3.2789343810422897,3
-3.4625407367822563,3
-1.7658779308226589,3
0.11790956357442628,3
-5.478439957339292,3
2.229242395968969,3
0.9411634647306598,1
-2.053799275647109,3
4.540179201227275,2
5.606357975595472,3
-5.918532566403675,3
0.1622236249528324,1
-2.019101081010215,1
6.263889581618377,2
-0.1453527243985674,1
2.292827286348716,2
0.6980432063911148,1
-1.213702178804623,1
-6.407295698407264,3
0.05321276582343426,3
-2.366760342946165,3
-2.6656675040754787,3
0.7585699781668138,2
6.340174942825129,2
1.571937790222235,1
-9.86104104672507,3
4.506995830258676,2
-1.8868049307597643,3
-0.36978508518210695,3
-0.13944034736606753,1
0.8681481691013204,1
1.779106406418252,2
-0.0033441220823950957,3
-8.2297394766847,3
0.7080748014615309,1
4.477207081494273,2
0.1198777424372029,1
-3.162846546554848,3
1.0208696265051043,2
0.365214711674089,1
-2.4112679266741077,3
-0.004436406204088786,1
3.999409729265757,2
1.064375339950691,1
0.37142070768258195,2
5.236548277937741,2
1.0045491008799097,1
-2.262558188410738,3
-0.6486907205914075,1
-2.227519880234097,3
0.40668840519086097,1
-0.1674075221550928,3
-0.1179395835076884,1
-0.6881846532239848,3
4.820149853165716,2
-0.3654303670229726,1
0.28321480948177236,3
7.405318137820854,2
-2.4543564717006086,3
2.471896946800385,2
1.4203692421942,1
1.3966435917793325,2
-6.937099923305964,3
1.0045021981011297,1
3.5813779626695323,2
-0.3875405423740283,1
1.6717068435414628,3
2.044164615596033,2
-4.605898286202823,3
0.08123061172756296,2
0.034272207230361305,1
-3.4744072393461956,3
-2.797993886060604,3
0.3119082987652675,2
2.807156591486072,2
2.985333539967567,2
-1.2833936704505158,1
1.0996344458838132,2
-0.9412088445976297,3
-0.10166156522187113,1
4.533302009652056,2
2.638720120977354,2
0.011365912554338442,1
-6.913173066712285,3
5.381874569018899,2
-2.8974576210177423,3
-0.3914093282627746,1
1.784921920466855,2
-3.1907605771664542,3
3.8889311941463323,2
-1.2825729972391293,1
-0.188758981827315,3
-0.7469978626195766,3
-5.127658518957597,3
1.673998055675804,2
3.259746940367945,2
3.207156588315436,2
-2.674804865880291,1
-0.8970215180941263,1
-5.749467398562691,3
-0.6094544723372064,1
2.1799634862592523,2
-2.2149314301245,3
-4.76121582535037,3
0.9195206143986493,1
2.4893139881153346,2
-1.2159742165665777,3
-0.4914055516108628,1
-1.2669576083733975,3
5.828650168718333,2
-1.1333377122495325,1
0.39982710527989695,3
0.4018348720747511,2
2.6002805274182976,2
3.3076567709340616,2
6.93090878606843,2
-0.6510608424123903,3
1.8770667131905414,3
3.9511800792372083,2
0.25661381110480264,2
-2.382595190292199,3
0.6551169211845371,3
4.412869258763356,2
-3.098724860614861,3
-4.960438450499296,3
-0.6462140983053437,1
3.775513286446114,2
-0.45315209821891095,1
-1.0189258139294024,2
-4.0407589271377375,3
-7.689550546013385,3
-8.470569995037346,3
1.8730143442053937,1
0.7139563445918062,2
-1.5617968482547235,1
-11.211873005992864,3
-5.286469589465979,3
1.8812939400747664,2
1.5310280659019824,2
-4.157898200630055,3
2.9050066720673065,2
-0.28211682144695577,1
3.303036369120086,2
-4.275086117031057,3
-1.457612549753328,1
-1.3256239256232663,3
-1.4387198962380152,2
4.30684712857523,2
-0.21814982505250857,1
-4.025972880855573,3
-0.49210097133411246,1
-4.152313241042375,3
-6.7897657607604955,3
-2.52470584747759,3
3.8290245780489283,2
1.231360876888604,3
-0.06188320156628224,3
1.65690959672494,2
-1.4319723694057989,3
-0.81609076740549,1
1.9625036421863886,2
-0.14647965658228435,2
0.936648349105544,2
-5.909629796615519,3
0.2746407267203024,2
-0.7696144773006368,1
1.2656658652605373,1
2.175203861516933,2
-1.825320252385259,1
4.211584290556814,2
-0.8582634698221816,3
-0.6163612501942239,1
4.200721350994847,2
0.4768049636650713,1
-0.12055325196738131,2
5.413168207869382,2
-0.948082044004743,1
5.810842481335056,2
-0.7584293911077685,1
0.6835805481989463,2
0.17682961460203986,1
2.7757333658543746,1
5.859890568356969,2
-2.288644591148463,3
1.782320399163966,2
-0.19722893570546285,1
1.4214135409541333,3
4.42059672918621,2
0.8374327611473396,1
-0.48531840815425603,1
-3.109654740809538,3
-0.29721951350282705,3
0.43169710515480375,2
2.230909148208239,2
-5.790653116514284,3
4.593965932887933,2
-5.7525836902224565,3
5.661750153268057,2
-4.80744434092676,3
2.7133033271697204,3
-1.982659592335824,2
-3.4042624671485258,3
-0.30932526121215603,1
4.240501815583457,2
3.671536478608778,2
0.011604237549197543,1
-3.1603960101548174,3
6.110307327317677,2
-2.0777300852328198,1
2.7943084110317953,2
-1.303847395774235,3
0.698514894773702,1
-0.7659772865103849,1
-8.508398891795522,3
3.591521192064081,2
5.93627684035128,2
0.7242758933079336,1
6.60652897521393,2
0.4505650557603387,2
0.21947840457360307,1
-1.3605859924524126,1
2.2166302895271826,2
0.8727767465666844,1
-0.6254907165296996,1
0.8795097665744955,2
3.9385246626744568,2
4.56869765654456,2
-2.6510163737734196,3
1.444682646952695,2
0.6299348343098856,2
0.4456871706735943,3
-11.177065454390835,3
-0.31356806190575903,1
0.8615759843416739,1
4.1516858139287445,2
-0.8174732727521512,1
4.988023139716688,2
-3.4025796148568013,3
-0.9655575952747655,3
1.2979880445240397,2
1.2821537427315937,1
1.492975501000083,1
0.4375789298860191,3
-0.49584789948193003,1
0.41418385616693154,1
-5.583978079205556,3
0.7919419291185144,1
0.41731216292558837,1
-0.09156730818070603,1
-2.489449017461218,3
-0.03382637140007505,2
-1.9877553843226667,3
-1.275188096461254,1
1.2294548505744762,3
3.223265843163996,2
-6.35798600942547,3
-6.700417854886856,3
-0.9109186469737696,1
2.1968554266340683,2
6.844870178118644,2
1.227592845841386,2
-8.050018994626523,3
-1.4503446461581841,1
0.39098094124098554,1
-4.326862753412707,3
5.32865331841369,2
0.2412919554819449,1
1.6490643577412423,1
4.951341046264841,2
-0.32667385016632644,1
0.8448292450327561,2
-3.5683945692503634,3
-2.0119897015912636,3
-1.0777189281682333,3
5.625648863520373,2
2.754975937474665,2
4.425003860016429,2
-1.0227830328139373,1
-1.495782999344982,2
0.8300896894457266,1
0.8953552180533431,1
0.35369755233368344,1
-0.8295349365529341,1
-0.09682263776805548,1
-0.3860146382441258,1
1.007913693197871,1
0.9883143783380741,2
-3.2209782911717526,3
0.38877821386178507,1
-0.2055865203001531,1
